strategy_id,strategy_bits,x1,x2,x3,x4,x5,x6,x7,x8,y1,y2,y3,yf,z1,z2,z3,zf,status,local_loop_equations,spectral_radius,absorption_margin,max_condition_number,condition_warning,max_local_equation_residual,high_precision_reward_solve,cost_purchase,cost_part_inspection,cost_semi_inspection,cost_final_inspection,cost_semi_assembly,cost_final_assembly,cost_semi_disassembly,cost_final_disassembly,cost_replacement_loss,expected_part_purchases,expected_part_inspections,expected_semi_inspections,expected_final_inspections,expected_semi_assemblies,expected_final_assemblies,expected_semi_disassemblies,expected_final_disassemblies,expected_replacements,expected_part_purchases_1,expected_part_purchases_2,expected_part_purchases_3,expected_part_purchases_4,expected_part_purchases_5,expected_part_purchases_6,expected_part_purchases_7,expected_part_purchases_8,expected_part_inspections_1,expected_part_inspections_2,expected_part_inspections_3,expected_part_inspections_4,expected_part_inspections_5,expected_part_inspections_6,expected_part_inspections_7,expected_part_inspections_8,expected_part_scraps_1,expected_part_scraps_2,expected_part_scraps_3,expected_part_scraps_4,expected_part_scraps_5,expected_part_scraps_6,expected_part_scraps_7,expected_part_scraps_8,expected_semi_assemblies_1,expected_semi_assemblies_2,expected_semi_assemblies_3,expected_semi_disassemblies_1,expected_semi_disassemblies_2,expected_semi_disassemblies_3,expected_semi_scraps_1,expected_semi_scraps_2,expected_semi_scraps_3,expected_final_scraps,expected_consume_part_1,expected_consume_part_2,expected_consume_part_3,expected_consume_part_4,expected_consume_part_5,expected_consume_part_6,expected_consume_part_7,expected_consume_part_8,expected_return_part_1,expected_return_part_2,expected_return_part_3,expected_return_part_4,expected_return_part_5,expected_return_part_6,expected_return_part_7,expected_return_part_8,expected_consume_semi_1,expected_consume_semi_2,expected_consume_semi_3,expected_return_semi_1,expected_return_semi_2,expected_return_semi_3,expected_total_cost,expected_profit,factory_defect_rate,one_pass_success_no_inspection,domain,prior,mc_status,posterior_mean_profit,posterior_profit_sd,mc_standard_error,posterior_profit_p05,posterior_profit_p50,posterior_profit_p95,posterior_optimal_probability,optimal_probability_mc_se,negative_profit_probability,posterior_mean_regret,near_optimal_explore,near_optimal_confirm,explore_draws,confirm_draws,explore_gap,explore_paired_halfwidth_95,confirm_gap,confirm_paired_halfwidth_95
34815,1111111111100001,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,SUCCESS_EXACT,7.0,0.56234132519035,0.43765867480965004,22.723539981967907,False,3.490657544672981e-17,False,79.01234567901234,13.580246913580247,14.666666666666664,0.0,26.66666666666666,8.88888888888889,0.0,1.1111111111111112,4.444444444444445,9.87654320987654,9.876543209876543,3.666666666666666,0.0,3.3333333333333326,1.1111111111111112,0.0,0.11111111111111112,0.11111111111111112,1.2345679012345676,1.2345679012345676,1.2345679012345676,1.2345679012345676,1.2345679012345676,1.2345679012345676,1.2345679012345678,1.2345679012345678,1.2345679012345678,1.2345679012345678,1.2345679012345678,1.2345679012345678,1.2345679012345678,1.2345679012345678,1.2345679012345678,1.2345679012345678,0.12345679012345678,0.12345679012345678,0.12345679012345678,0.12345679012345678,0.12345679012345678,0.12345679012345678,0.12345679012345681,0.12345679012345681,1.1111111111111107,1.1111111111111107,1.1111111111111112,0.0,0.0,0.0,0.11111111111111081,0.11111111111111081,0.11111111111111108,0.0,1.1111111111111107,1.1111111111111107,1.1111111111111107,1.1111111111111107,1.1111111111111107,1.1111111111111107,1.1111111111111112,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,148.37037037037035,51.62962962962965,0.1,0.28242953648100017,q3,uniform,MC_NOT_CONVERGED,48.940296261560164,2.982409894797579,1.0544411304446129,44.15966569423206,49.96725838185188,51.38575619177681,0.0,0.0,0.0,6.608884699501619,True,False,8,8,1.862061931903483,7.107815241113514,1.859797278353021,2.0058722597413134
38751,1111101011101001,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,SUCCESS_EXACT,7.0,0.56234132519035,0.43765867480965004,22.723539981967907,False,9.919170384995329e-18,False,78.76543209876543,9.004115226337449,15.654320987654321,0.0,28.641975308641975,8.88888888888889,0.6666666666666667,1.1111111111111112,4.444444444444445,9.917695473251026,7.781893004115227,3.9135802469135803,0.0,3.580246913580247,1.1111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,1.1111111111111112,1.1111111111111112,1.1111111111111112,1.371742112482853,1.371742112482853,1.2345679012345676,1.3717421124828533,1.2345679012345678,1.2222222222222225,1.2222222222222225,1.2222222222222225,1.3717421124828533,1.3717421124828533,0.0,1.3717421124828533,0.0,0.11111111111111113,0.11111111111111113,0.11111111111111113,0.13717421124828533,0.13717421124828533,0.0,0.13717421124828533,0.0,1.1111111111111112,1.2345679012345676,1.2345679012345678,0.11111111111111112,0.0,0.0,0.0,0.23456790123456764,0.23456790123456783,0.0,1.1111111111111112,1.1111111111111112,1.1111111111111112,1.2345679012345676,1.2345679012345676,1.2345679012345676,1.2345679012345678,1.2345679012345678,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.0,0.0,0.0,0.0,0.0,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,147.1769547325103,52.823045267489704,0.1,0.28242953648100017,q3,uniform,MC_NOT_CONVERGED,49.78105735623089,3.648495684839263,1.2899380199398498,43.72329758158317,51.50853727031556,52.43074377957277,0.0,0.0,0.0,5.76812360483089,True,False,8,8,1.862061931903483,7.107815241113514,1.859797278353021,2.0058722597413134
38783,1111111011101001,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,SUCCESS_EXACT,7.0,0.56234132519035,0.43765867480965004,22.723539981967907,False,3.490657544672981e-17,False,77.39368998628258,11.198902606310014,15.160493827160492,0.0,27.654320987654316,8.88888888888889,0.6666666666666667,1.1111111111111112,4.444444444444445,9.643347050754457,8.742112482853223,3.790123456790123,0.0,3.4567901234567895,1.1111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,1.1111111111111112,1.1111111111111112,1.1111111111111112,1.2345679012345676,1.2345679012345676,1.2345679012345676,1.3717421124828533,1.2345679012345678,1.2222222222222225,1.2222222222222225,1.2222222222222225,1.2345679012345678,1.2345679012345678,1.2345679012345678,1.3717421124828533,0.0,0.11111111111111113,0.11111111111111113,0.11111111111111113,0.12345679012345678,0.12345679012345678,0.12345679012345678,0.13717421124828533,0.0,1.1111111111111112,1.1111111111111107,1.2345679012345678,0.11111111111111112,0.0,0.0,0.0,0.11111111111111081,0.23456790123456783,0.0,1.1111111111111112,1.1111111111111112,1.1111111111111112,1.1111111111111107,1.1111111111111107,1.1111111111111107,1.2345679012345678,1.2345679012345678,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.0,0.0,0.0,0.0,0.0,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,146.51851851851853,53.48148148148147,0.1,0.28242953648100017,q3,uniform,MC_NOT_CONVERGED,50.57073603050016,3.703455857475866,1.3093693753231124,44.62194335246741,51.81732501703024,53.56641963643912,0.0,0.0,0.0,4.978444930561622,True,False,8,8,1.862061931903483,7.107815241113514,1.859797278353021,2.0058722597413134
38847,1111110111101001,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,SUCCESS_EXACT,7.0,0.56234132519035,0.43765867480965004,22.723539981967907,False,3.490657544672981e-17,False,77.94238683127571,12.570644718792868,15.160493827160492,0.0,27.654320987654316,8.88888888888889,0.6666666666666667,1.1111111111111112,4.444444444444445,9.643347050754457,8.742112482853223,3.790123456790123,0.0,3.4567901234567895,1.1111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,1.1111111111111112,1.1111111111111112,1.1111111111111112,1.2345679012345676,1.2345679012345676,1.2345679012345676,1.2345679012345678,1.3717421124828533,1.2222222222222225,1.2222222222222225,1.2222222222222225,1.2345679012345678,1.2345679012345678,1.2345679012345678,0.0,1.3717421124828533,0.11111111111111113,0.11111111111111113,0.11111111111111113,0.12345679012345678,0.12345679012345678,0.12345679012345678,0.0,0.13717421124828533,1.1111111111111112,1.1111111111111107,1.2345679012345678,0.11111111111111112,0.0,0.0,0.0,0.11111111111111081,0.23456790123456783,0.0,1.1111111111111112,1.1111111111111112,1.1111111111111112,1.1111111111111107,1.1111111111111107,1.1111111111111107,1.2345679012345678,1.2345679012345678,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.0,0.0,0.0,0.0,0.0,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,148.4389574759945,51.5610425240055,0.1,0.28242953648100017,q3,uniform,MC_NOT_CONVERGED,48.58800764001569,4.177870806868159,1.477100389228894,41.73805635982482,50.27952734075983,51.95080833692541,0.0,0.0,0.0,6.961173321046086,True,False,8,8,1.862061931903483,7.107815241113514,1.859797278353021,2.0058722597413134
38879,1111101111101001,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,SUCCESS_EXACT,7.0,0.56234132519035,0.43765867480965004,22.723539981967907,False,9.919170384995329e-18,False,77.66803840877914,11.3360768175583,15.160493827160494,0.0,27.65432098765432,8.88888888888889,0.6666666666666667,1.1111111111111112,4.444444444444445,9.780521262002742,8.87928669410151,3.7901234567901234,0.0,3.45679012345679,1.1111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,1.1111111111111112,1.1111111111111112,1.1111111111111112,1.371742112482853,1.371742112482853,1.2345679012345676,1.2345679012345678,1.2345679012345678,1.2222222222222225,1.2222222222222225,1.2222222222222225,1.3717421124828533,1.3717421124828533,0.0,1.2345679012345678,1.2345679012345678,0.11111111111111113,0.11111111111111113,0.11111111111111113,0.13717421124828533,0.13717421124828533,0.0,0.12345679012345681,0.12345679012345681,1.1111111111111112,1.2345679012345676,1.1111111111111112,0.11111111111111112,0.0,0.0,0.0,0.23456790123456764,0.11111111111111108,0.0,1.1111111111111112,1.1111111111111112,1.1111111111111112,1.2345679012345676,1.2345679012345676,1.2345679012345676,1.1111111111111112,1.1111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.0,0.0,0.0,0.0,0.0,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,146.93004115226336,53.06995884773664,0.1,0.28242953648100017,q3,uniform,MC_NOT_CONVERGED,50.343145171745896,2.9872999798196327,1.0561700365844493,45.38004288898007,51.78320646488953,52.45068732250964,0.0,0.0,0.0,5.206035789315884,True,False,8,8,1.862061931903483,7.107815241113514,1.859797278353021,2.0058722597413134
38895,1111011111101001,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,SUCCESS_EXACT,7.0,0.5623413251903501,0.43765867480964993,22.723539981967907,False,9.919170384995329e-18,False,78.21673525377228,12.707818930041155,15.160493827160494,0.0,27.65432098765432,8.88888888888889,0.6666666666666667,1.1111111111111112,4.444444444444445,9.780521262002742,8.87928669410151,3.7901234567901234,0.0,3.45679012345679,1.1111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,1.1111111111111112,1.1111111111111112,1.1111111111111112,1.371742112482853,1.2345679012345676,1.371742112482853,1.2345679012345678,1.2345679012345678,1.2222222222222225,1.2222222222222225,1.2222222222222225,1.3717421124828533,0.0,1.3717421124828533,1.2345679012345678,1.2345679012345678,0.11111111111111113,0.11111111111111113,0.11111111111111113,0.13717421124828533,0.0,0.13717421124828533,0.12345679012345681,0.12345679012345681,1.1111111111111112,1.2345679012345676,1.1111111111111112,0.11111111111111112,0.0,0.0,0.0,0.23456790123456764,0.11111111111111108,0.0,1.1111111111111112,1.1111111111111112,1.1111111111111112,1.2345679012345676,1.2345679012345676,1.2345679012345676,1.1111111111111112,1.1111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.0,0.0,0.0,0.0,0.0,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,148.85048010973938,51.14951989026062,0.1,0.28242953648100017,q3,uniform,MC_NOT_CONVERGED,48.97730787379234,3.0349327573450156,1.0730107665819235,44.27432365998594,49.929203596557926,51.79388035956531,0.0,0.0,0.0,6.571873087269438,True,False,8,8,1.862061931903483,7.107815241113514,1.859797278353021,2.0058722597413134
38911,1111111111101001,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,SUCCESS_EXACT,7.0,0.56234132519035,0.43765867480965004,22.723539981967907,False,3.490657544672981e-17,False,76.29629629629629,13.530864197530866,14.666666666666666,0.0,26.666666666666664,8.88888888888889,0.6666666666666667,1.1111111111111112,4.444444444444445,9.50617283950617,9.839506172839506,3.6666666666666665,0.0,3.333333333333333,1.1111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,1.1111111111111112,1.1111111111111112,1.1111111111111112,1.2345679012345676,1.2345679012345676,1.2345679012345676,1.2345679012345678,1.2345679012345678,1.2222222222222225,1.2222222222222225,1.2222222222222225,1.2345679012345678,1.2345679012345678,1.2345679012345678,1.2345679012345678,1.2345679012345678,0.11111111111111113,0.11111111111111113,0.11111111111111113,0.12345679012345678,0.12345679012345678,0.12345679012345678,0.12345679012345681,0.12345679012345681,1.1111111111111112,1.1111111111111107,1.1111111111111112,0.11111111111111112,0.0,0.0,0.0,0.11111111111111081,0.11111111111111108,0.0,1.1111111111111112,1.1111111111111112,1.1111111111111112,1.1111111111111107,1.1111111111111107,1.1111111111111107,1.1111111111111112,1.1111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.0,0.0,0.0,0.0,0.0,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,146.27160493827162,53.72839506172838,0.1,0.28242953648100017,q3,uniform,MC_NOT_CONVERGED,51.13282384601515,3.0144952981381343,1.065785033584219,46.27868865986433,52.51819783392787,53.51030398706721,0.0,0.0,0.0,4.41635711504663,True,False,8,8,1.862061931903483,7.107815241113514,1.859797278353021,2.0058722597413134
40831,1111111011111001,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,SUCCESS_EXACT,7.0,0.56234132519035,0.43765867480965004,22.723539981967907,False,3.490657544672981e-17,False,77.39368998628258,11.198902606310014,15.160493827160492,6.666666666666666,27.654320987654316,8.88888888888889,0.6666666666666667,1.1111111111111112,0.0,9.643347050754457,8.742112482853223,3.790123456790123,1.1111111111111112,3.4567901234567895,1.1111111111111112,0.11111111111111112,0.11111111111111112,0.0,1.1111111111111112,1.1111111111111112,1.1111111111111112,1.2345679012345676,1.2345679012345676,1.2345679012345676,1.3717421124828533,1.2345679012345678,1.2222222222222225,1.2222222222222225,1.2222222222222225,1.2345679012345678,1.2345679012345678,1.2345679012345678,1.3717421124828533,0.0,0.11111111111111113,0.11111111111111113,0.11111111111111113,0.12345679012345678,0.12345679012345678,0.12345679012345678,0.13717421124828533,0.0,1.1111111111111112,1.1111111111111107,1.2345679012345678,0.11111111111111112,0.0,0.0,0.0,0.11111111111111081,0.23456790123456783,0.0,1.1111111111111112,1.1111111111111112,1.1111111111111112,1.1111111111111107,1.1111111111111107,1.1111111111111107,1.2345679012345678,1.2345679012345678,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.0,0.0,0.0,0.0,0.0,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,148.74074074074073,51.25925925925927,0.0,0.28242953648100017,q3,uniform,MC_NOT_CONVERGED,48.708674098596674,3.172161206718864,1.121528350143905,44.21851208581929,49.6886626002799,52.31033910219535,0.0,0.0,0.0,6.8405068624651015,True,False,8,8,1.862061931903483,7.107815241113514,1.859797278353021,2.0058722597413134
40927,1111101111111001,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,SUCCESS_EXACT,7.0,0.56234132519035,0.43765867480965004,22.723539981967907,False,9.919170384995329e-18,False,77.66803840877914,11.3360768175583,15.160493827160494,6.666666666666666,27.65432098765432,8.88888888888889,0.6666666666666667,1.1111111111111112,0.0,9.780521262002742,8.87928669410151,3.7901234567901234,1.1111111111111112,3.45679012345679,1.1111111111111112,0.11111111111111112,0.11111111111111112,0.0,1.1111111111111112,1.1111111111111112,1.1111111111111112,1.371742112482853,1.371742112482853,1.2345679012345676,1.2345679012345678,1.2345679012345678,1.2222222222222225,1.2222222222222225,1.2222222222222225,1.3717421124828533,1.3717421124828533,0.0,1.2345679012345678,1.2345679012345678,0.11111111111111113,0.11111111111111113,0.11111111111111113,0.13717421124828533,0.13717421124828533,0.0,0.12345679012345681,0.12345679012345681,1.1111111111111112,1.2345679012345676,1.1111111111111112,0.11111111111111112,0.0,0.0,0.0,0.23456790123456764,0.11111111111111108,0.0,1.1111111111111112,1.1111111111111112,1.1111111111111112,1.2345679012345676,1.2345679012345676,1.2345679012345676,1.1111111111111112,1.1111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.0,0.0,0.0,0.0,0.0,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,149.15226337448559,50.847736625514415,0.0,0.28242953648100017,q3,uniform,MC_NOT_CONVERGED,48.48108323984242,2.309769899467087,0.8166269794468737,44.97661162233197,49.12366938895835,50.652090902862625,0.0,0.0,0.0,7.068097721219356,True,False,8,8,1.862061931903483,7.107815241113514,1.859797278353021,2.0058722597413134
40959,1111111111111001,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,SUCCESS_EXACT,7.0,0.56234132519035,0.43765867480965004,22.723539981967907,False,3.490657544672981e-17,False,76.29629629629629,13.530864197530866,14.666666666666666,6.666666666666666,26.666666666666664,8.88888888888889,0.6666666666666667,1.1111111111111112,0.0,9.50617283950617,9.839506172839506,3.6666666666666665,1.1111111111111112,3.333333333333333,1.1111111111111112,0.11111111111111112,0.11111111111111112,0.0,1.1111111111111112,1.1111111111111112,1.1111111111111112,1.2345679012345676,1.2345679012345676,1.2345679012345676,1.2345679012345678,1.2345679012345678,1.2222222222222225,1.2222222222222225,1.2222222222222225,1.2345679012345678,1.2345679012345678,1.2345679012345678,1.2345679012345678,1.2345679012345678,0.11111111111111113,0.11111111111111113,0.11111111111111113,0.12345679012345678,0.12345679012345678,0.12345679012345678,0.12345679012345681,0.12345679012345681,1.1111111111111112,1.1111111111111107,1.1111111111111112,0.11111111111111112,0.0,0.0,0.0,0.11111111111111081,0.11111111111111108,0.0,1.1111111111111112,1.1111111111111112,1.1111111111111112,1.1111111111111107,1.1111111111111107,1.1111111111111107,1.1111111111111112,1.1111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.0,0.0,0.0,0.0,0.0,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,148.49382716049382,51.50617283950618,0.0,0.28242953648100017,q3,uniform,MC_NOT_CONVERGED,49.27076191411168,2.357468810160316,0.8334910910500706,45.875257393216216,50.09752911151408,51.88706221263288,0.0,0.0,0.0,6.2784190469500984,True,False,8,8,1.862061931903483,7.107815241113514,1.859797278353021,2.0058722597413134
